55,activityrecognition,vehicle,56
18685,android.sensor.accelerometer,0.4689331,-0.047576904,9.41507
18736,android.sensor.gyroscope,-0.0061950684,-0.020980835,0.0017852783
18786,android.sensor.gyroscope,0.0035705566,0.020553589,-0.005554199
18841,android.sensor.accelerometer,0.48138428,0.1802063,9.573395
-18889,sound,89.72265635691407
18939,android.sensor.gravity,0.50506735,0.1694549,9.792169
18992,android.sensor.gyroscope,0.007247925,0.009552002,-6.5612793E-4
19043,android.sensor.gyroscope,-0.0013122559,-0.014862061,-6.5612793E-4
19091,android.sensor.game_rotation_vector,0.024831807,-0.011934729,0.714887,0.698697
19143,android.sensor.accelerometer,0.47195435,0.08493042,9.677948
19191,android.sensor.accelerometer,0.54833984,0.2863617,9.973785
19243,android.sensor.game_rotation_vector,0.025600612,-0.012319783,0.7148409,0.6987098
19294,android.sensor.gyroscope,-0.004989624,-0.024642944,0.0042266846
19347,android.sensor.gravity,0.5407346,0.18237098,9.790032
19400,android.sensor.gyroscope,-0.0013122559,-0.012420654,0.0017852783
19452,android.sensor.gyroscope,0.0011291504,0.0034637451,-0.0030975342
19502,android.sensor.gyroscope,0.0048065186,0.0059051514,-0.005554199
19553,android.sensor.accelerometer,0.47943115,0.21154785,9.557343
19604,android.sensor.rotation_vector,-0.005841182,-0.029283784,-0.5459002,0.8373179,0.17453292
19656,android.sensor.geomagnetic_rotation_vector,-0.022625368,-0.019003892,-0.9596628,0.27959663,0.17453292
19707,android.sensor.accelerometer,0.5563812,0.2961731,9.438095
19757,android.sensor.accelerometer,0.381073,0.26942444,9.423355
19808,android.sensor.gyroscope,0.009689331,0.012008667,-0.005554199
19858,android.sensor.gyroscope,0.0023651123,-0.017303467,-0.0018920898
19909,android.sensor.gyroscope,0.0023651123,0.01322937,0.0017852783
19960,android.sensor.gyroscope_uncalibrated,0.02130127,0.004119873,-0.023880005,0.0262909,0.012893677,-0.019561768
20012,android.sensor.gravity,0.5122839,0.23384324,9.790468
20062,android.sensor.linear_acceleration,-0.010598958,-0.08035429,0.11343193
20113,android.sensor.geomagnetic_rotation_vector,-0.021906886,-0.019750291,-0.95801663,0.28519148,0.17453292
20164,android.sensor.gyroscope,-0.0013122559,-0.0050964355,0.0029907227
20215,android.sensor.rotation_vector,-0.004825938,-0.028540755,-0.546016,0.83727455,0.17453292
20266,android.sensor.gyroscope,-0.0013122559,0.0046691895,-0.0067596436
20316,android.sensor.linear_acceleration,-0.0020788908,-0.08284925,0.11071205
20367,android.sensor.linear_acceleration,0.018619716,0.021910846,0.20094204
20418,android.sensor.accelerometer,0.5516815,0.12245178,9.867722
20473,android.sensor.gyroscope,-0.0025482178,-0.007537842,-0.0043182373
20519,android.sensor.game_rotation_vector,0.02648817,-0.010711614,0.7147498,0.6987964
20570,android.sensor.gyroscope,0.0011291504,0.012008667,0.0017852783
20622,android.sensor.accelerometer,0.621933,0.24346924,9.729462
20671,android.sensor.accelerometer,0.49020386,0.18907166,9.606964
20722,android.sensor.orientation,66.40851,-1.2062541,3.0346415
20775,android.sensor.gyroscope,-1.0681152E-4,-0.0038757324,-0.0018920898
20825,android.sensor.gyroscope,-0.004989624,0.0022277832,0.0042266846
20876,android.sensor.gyroscope,-0.0098724365,0.0022277832,0.0029907227
20927,android.sensor.gyroscope_uncalibrated,0.018859863,0.010238647,-0.019012451,0.0262909,0.012893677,-0.019561768
20978,android.sensor.gravity,0.51806056,0.18057151,9.791291
21030,android.sensor.magnetic_field,-13.529968,-16.94336,-22.972107
21082,android.sensor.accelerometer,0.5923462,0.14506531,9.674698
21133,android.sensor.magnetic_field,-13.870239,-17.967224,-22.303772
21186,android.sensor.rotation_vector,-0.006528704,-0.027307428,-0.54828733,0.8358186,0.17453292
21237,android.sensor.geomagnetic_rotation_vector,-0.022717403,-0.01761612,-0.9482674,0.31616852,0.17453292
21289,android.sensor.gyroscope,-0.0025482178,-0.0050964355,0.0042266846
21339,android.sensor.gyroscope,0.0011291504,-2.1362305E-4,0.0029907227
21392,android.sensor.accelerometer,0.48199463,0.10783386,9.695496
21443,android.sensor.linear_acceleration,0.06544936,0.16316454,0.10459423
21496,android.sensor.gyroscope,-0.003753662,-0.0050964355,-0.0018920898
21548,android.sensor.linear_acceleration,0.015452087,0.036791638,0.046468735
21600,android.sensor.light,56.0,0.0,0.0
21651,android.sensor.magnetic_field,-12.677002,-18.478394,-21.803284
21702,android.sensor.gyroscope_uncalibrated,0.020095825,0.004119873,-0.015335083,0.0262909,0.012893677,-0.019561768
21754,android.sensor.gyroscope,-0.003753662,-2.1362305E-4,5.493164E-4
21808,android.sensor.gyroscope,-0.003753662,0.0034637451,0.0029907227
21858,android.sensor.gyroscope,-0.0025482178,-2.1362305E-4,-6.5612793E-4
21908,android.sensor.accelerometer,0.5074463,0.3688202,9.617096
21963,android.sensor.gyroscope,0.0048065186,0.0046691895,-0.0030975342
22013,android.sensor.rotation_vector,-0.006479758,-0.027194768,-0.5483687,0.83576924,0.17453292
22064,android.sensor.accelerometer,0.4757843,0.072753906,9.477325
22115,android.sensor.gyroscope,0.009689331,-0.0014190674,-6.5612793E-4
22165,android.sensor.gyroscope_uncalibrated,0.026184082,0.02368164,-0.019012451,0.0262909,0.012893677,-0.019561768
22219,android.sensor.accelerometer,0.5451813,0.20684814,9.586761
22274,android.sensor.gyroscope,-1.0681152E-4,0.0010223389,0.0017852783
22327,android.sensor.gyroscope_uncalibrated,0.015213013,-0.0068511963,-0.012893677,0.0262909,0.012893677,-0.019561768
22380,android.sensor.rotation_vector,-0.006682609,-0.027458562,-0.5482326,0.8358483,0.17453292
22431,android.sensor.orientation,66.47247,-1.1351942,3.0798852
22482,android.sensor.orientation,66.474976,-1.1303449,3.086218
22538,android.sensor.gyroscope_uncalibrated,0.027420044,0.012680054,-0.021453857,0.0262909,0.012893677,-0.019561768
22591,android.sensor.magnetic_field,-12.336731,-22.5708,-18.128967
22641,android.sensor.magnetic_field,-12.1658325,-23.08197,-19.29779
22693,android.sensor.gravity,0.5302406,0.20828189,9.79009
22744,android.sensor.gyroscope,0.0035705566,0.010787964,0.0017852783
22795,android.sensor.geomagnetic_rotation_vector,-0.024578825,-0.016682524,-0.973562,0.22648314,0.17453292
22846,android.sensor.gyroscope_uncalibrated,0.03842163,0.01512146,-0.020217896,0.0262909,0.012893677,-0.019561768
22900,android.sensor.gyroscope,0.006011963,0.01322937,-0.0018920898
22950,android.sensor.accelerometer,0.50364685,0.30644226,9.608688
22999,android.sensor.rotation_vector,-0.005844032,-0.027631426,-0.5475445,0.83629984,0.17453292
23051,android.sensor.gyroscope,0.0011291504,0.0022277832,5.493164E-4
23102,android.sensor.gyroscope,-0.0013122559,0.0034637451,5.493164E-4
23152,android.sensor.geomagnetic_rotation_vector,-0.023476979,-0.014951457,-0.9748256,0.22122444,0.17453292
23204,android.sensor.accelerometer,0.5423279,0.19023132,9.663895
23252,android.sensor.geomagnetic_rotation_vector,-0.02340786,-0.015824841,-0.97526973,0.21920443,0.17453292
23307,android.sensor.rotation_vector,-0.005428258,-0.027681835,-0.5472386,0.8365011,0.17453292
23357,android.sensor.orientation,66.41785,-1.2190181,2.9904094
23409,android.sensor.gravity,0.51179856,0.21572994,9.79091
23459,android.sensor.gyroscope_uncalibrated,0.032302856,0.01512146,-0.016571045,0.0262909,0.012893677,-0.019561768
23511,android.sensor.gravity,0.5129172,0.23065813,9.790511
23562,android.sensor.game_rotation_vector,0.027204571,-0.009505971,0.7149558,0.6985755
23613,android.sensor.rotation_vector,-0.0036757684,-0.02888822,-0.5449652,0.8379528,0.17453292
23664,android.sensor.gyroscope,0.020690918,0.0010223389,-0.0030975342
23715,android.sensor.magnetic_field,-12.1658325,-26.83258,-15.625
23767,android.sensor.gravity,0.5121161,0.25228336,9.790019
23817,android.sensor.linear_acceleration,0.02074349,-0.30148762,-0.027381897
23871,android.sensor.geomagnetic_rotation_vector,-0.023474704,-0.016159905,-0.9770956,0.2108838,0.17453292
23920,android.sensor.gravity,0.51277673,0.25502285,9.789914
23973,android.sensor.geomagnetic_rotation_vector,-0.022982819,-0.016960703,-0.97567874,0.21733639,0.17453292
24027,android.sensor.gravity,0.50753444,0.2688766,9.789816
24078,android.sensor.gyroscope,0.008453369,-0.007537842,-0.0030975342
24129,android.sensor.gyroscope,0.012130737,0.01322937,5.493164E-4
24179,android.sensor.game_rotation_vector,0.027949456,-0.007851428,0.7148255,0.69869995
24234,android.sensor.magnetic_field,-12.677002,-21.206665,-17.7948
24281,android.sensor.rotation_vector,-0.0012042688,-0.02933754,-0.54300874,0.83921355,0.17453292
24332,android.sensor.accelerometer,0.51504517,0.23451233,9.527481
24384,android.sensor.rotation_vector,-7.714559E-4,-0.029094271,-0.5429872,0.83923644,0.17453292
24436,android.sensor.gyroscope,0.008453369,-0.008773804,-6.5612793E-4
24486,android.sensor.gyroscope,0.007247925,0.0071105957,-0.0030975342
24536,android.sensor.gyroscope,0.0035705566,-0.0038757324,0.0029907227
24587,android.sensor.gyroscope,0.0048065186,-0.0050964355,0.009109497
24637,android.sensor.gyroscope_uncalibrated,0.022537231,0.018798828,-0.019012451,0.0262909,0.012893677,-0.019561768
24688,android.sensor.geomagnetic_rotation_vector,-0.022041405,-0.018860795,-0.97037214,0.23986742,0.17453292
24740,android.sensor.gyroscope,-0.0074310303,-0.024642944,0.01399231
24793,android.sensor.gyroscope,0.007247925,0.0010223389,0.009109497
24844,android.sensor.gyroscope,0.0023651123,0.0010223389,5.493164E-4
24894,android.sensor.gyroscope,-1.0681152E-4,-0.0063323975,0.005432129
24944,android.sensor.geomagnetic_rotation_vector,-0.022823295,-0.019793388,-0.9736934,0.22585073,0.17453292
24997,android.sensor.geomagnetic_rotation_vector,-0.022721028,-0.019218042,-0.97422785,0.22359464,0.17453292
25049,android.sensor.gyroscope,-0.003753662,0.0010223389,0.012756348
25100,android.sensor.gravity,0.5213627,0.27436393,9.788937
25150,android.sensor.gyroscope_uncalibrated,0.023742676,0.013916016,-0.014129639,0.0262909,0.012893677,-0.019561768
25201,android.sensor.gyroscope,-0.004989624,0.0022277832,0.0042266846
25258,android.sensor.gyroscope,-0.0061950684,-0.007537842,0.009109497
25302,android.sensor.game_rotation_vector,0.028051248,-0.008779894,0.71529335,0.6982059
25354,android.sensor.geomagnetic_rotation_vector,-0.022818917,-0.018639771,-0.9744538,0.2226469,0.17453292
25408,android.sensor.gyroscope,0.0011291504,0.008346558,5.493164E-4
25456,android.sensor.rotation_vector,-0.0032188627,-0.029187452,-0.54438776,0.83831954,0.17453292
25508,android.sensor.gyroscope,-0.0013122559,-2.1362305E-4,-0.005554199
25558,android.sensor.gyroscope,0.0011291504,0.008346558,0.006668091
25609,android.sensor.light,47.0,0.0,0.0
25659,android.sensor.gyroscope,0.009689331,0.0010223389,0.0017852783
25710,android.sensor.gravity,0.50605637,0.25730318,9.790204
25762,android.sensor.gravity,0.5041333,0.24937621,9.790508
25812,android.sensor.gravity,0.5039919,0.26062045,9.790222
25862,android.sensor.gravity,0.49921903,0.2535411,9.790653
25913,android.sensor.rotation_vector,-0.0030658757,-0.02806285,-0.5454114,0.8376929,0.17453292
25965,android.sensor.magnetic_field,-17.10968,-20.864868,-18.128967
26017,android.sensor.accelerometer,0.50801086,0.22029114,9.585739
26067,android.sensor.accelerometer,0.48397827,0.22554016,9.8377075
26118,android.sensor.gyroscope_uncalibrated,0.026184082,0.010238647,-0.020217896,0.0262909,0.012893677,-0.019561768
26168,android.sensor.magnetic_field,-14.552307,-17.625427,-22.63794
26220,android.sensor.rotation_vector,-0.002408437,-0.026769424,-0.5462882,0.8371659,0.17453292
26272,android.sensor.rotation_vector,-0.0027585432,-0.026213199,-0.5470506,0.83668447,0.17453292
26328,android.sensor.rotation_vector,-0.0031919968,-0.026022498,-0.5475039,0.83639234,0.17453292
26374,android.sensor.gyroscope,0.0011291504,-0.01121521,0.005432129
26426,android.sensor.gyroscope,-0.0061950684,-0.0014190674,0.01399231
26478,android.sensor.linear_acceleration,-0.036649704,0.18544747,-0.15808105
26528,android.sensor.rotation_vector,-0.0039344835,-0.026228605,-0.54775643,0.83621734,0.17453292
26581,android.sensor.gyroscope,-0.008636475,-0.02708435,0.016433716
26631,android.sensor.gyroscope,-0.0013122559,-0.012420654,0.011550903
26683,android.sensor.linear_acceleration,0.20754758,0.0739993,0.40890217
26733,android.sensor.gravity,0.49914163,0.23451482,9.791131
26786,android.sensor.accelerometer,0.58665466,0.3366089,9.691452
26835,android.sensor.accelerometer,0.5032654,0.19216919,9.723572
26887,android.sensor.accelerometer,0.61476135,0.3794403,9.671722
26938,android.sensor.magnetic_field,-14.212036,-12.510681,-21.969604
26988,android.sensor.magnetic_field,-14.382935,-11.317444,-22.137451
27041,android.sensor.light,68.0,0.0,0.0
27089,android.sensor.gyroscope,-0.0061950684,0.0010223389,0.006668091
27141,android.sensor.gravity,0.52353376,0.22908194,9.789986
27191,android.sensor.gyroscope_uncalibrated,0.022537231,0.01512146,-0.020217896,0.0262909,0.012893677,-0.019561768
27243,android.sensor.gravity,0.5252162,0.22400935,9.790013
27295,android.sensor.accelerometer,0.5019989,0.30696106,9.479324
27348,android.sensor.geomagnetic_rotation_vector,-0.015584654,-0.024574766,-0.8207045,0.5706113,0.17453292
27399,android.sensor.game_rotation_vector,0.027930936,-0.010787975,0.7170547,0.69637346
27452,android.sensor.light,60.0,0.0,0.0
27501,android.sensor.rotation_vector,-0.005661536,-0.030633243,-0.54444104,0.8382204,0.17453292
27553,android.sensor.gyroscope,0.006011963,-0.0063323975,5.493164E-4
27603,android.sensor.gyroscope,0.006011963,-0.0038757324,-0.0018920898
27653,android.sensor.gravity,0.5845945,0.24283415,9.786198
27709,android.sensor.magnetic_field,-19.155884,7.0983887,-28.816223
27759,android.sensor.magnetic_field_uncalibrated,-79.286194,-83.71887,-91.67938,-61.833984,-88.77106,-60.523987
27811,android.sensor.gyroscope,0.006011963,-0.0014190674,-0.0067596436
27864,android.sensor.orientation,65.76062,-1.4725237,3.5628724
27917,android.sensor.gravity,0.6029384,0.25184688,9.784857
27968,android.sensor.game_rotation_vector,0.031171368,-0.011886887,0.7170041,0.69627017
28022,android.sensor.accelerometer,0.5794678,0.46043396,9.673447
28072,android.sensor.game_rotation_vector,0.031390484,-0.0118755,0.7169911,0.6962739
28126,android.sensor.gyroscope,-0.0013122559,0.0046691895,0.0042266846
28177,android.sensor.gyroscope,0.0035705566,0.0010223389,-0.0043182373
28227,android.sensor.accelerometer,0.5408478,0.21394348,9.40686
28277,android.sensor.accelerometer,0.5355835,0.34535217,9.496811
28328,android.sensor.gyroscope,0.0011291504,-2.1362305E-4,0.0017852783
28379,android.sensor.gyroscope_uncalibrated,0.023742676,0.012680054,-0.016571045,0.0262909,0.012893677,-0.019561768
28431,android.sensor.accelerometer,0.61302185,0.13284302,9.557861
28481,android.sensor.gravity,0.6094251,0.26073402,9.784223
28533,android.sensor.rotation_vector,-0.005592462,-0.033208143,-0.5418064,0.83982843,0.17453292
28583,android.sensor.magnetic_field,-18.473816,10.166931,-32.824707
28634,android.sensor.linear_acceleration,-0.025811315,-0.044626117,0.08900833
28688,android.sensor.gravity,0.61158067,0.25536367,9.784229
28741,android.sensor.gyroscope,-0.020874023,-0.019744873,0.017669678
28789,android.sensor.rotation_vector,-0.0062285103,-0.03383041,-0.5415662,0.839954,0.17453292
28841,android.sensor.accelerometer,0.6956177,0.31358337,9.836533
-28891,sound,89.721238321935
28942,android.sensor.gyroscope,-1.0681152E-4,-2.1362305E-4,0.0017852783
28994,android.sensor.gravity,0.6378429,0.24000904,9.782941
29045,android.sensor.accelerometer,0.6448059,0.37968445,9.480988
29095,android.sensor.accelerometer,0.66474915,-0.1048584,9.553528
29146,android.sensor.gravity,0.6499722,0.2260129,9.782476
29197,android.sensor.game_rotation_vector,0.031298954,-0.015700279,0.7176487,0.6955244
29249,android.sensor.rotation_vector,-0.009215429,-0.033993773,-0.543239,0.83883905,0.17453292
29299,android.sensor.light,61.0,0.0,0.0
29350,android.sensor.gyroscope,-0.012313843,-0.014862061,0.005432129
29401,android.sensor.gyroscope,-0.008636475,-2.1362305E-4,0.005432129
29451,android.sensor.gyroscope_uncalibrated,0.020095825,0.01512146,-0.019012451,0.0262909,0.012893677,-0.019561768
29502,android.sensor.geomagnetic_rotation_vector,-3.8409885E-4,-0.036246914,-0.31962985,0.94684887,0.17453292
29554,android.sensor.gravity,0.66686696,0.18977371,9.782109
29605,android.sensor.linear_acceleration,0.02542144,-0.18396759,0.09622955
29656,android.sensor.rotation_vector,-0.010638778,-0.03350092,-0.54461986,0.8379461,0.17453292
29707,android.sensor.accelerometer,0.73843384,0.19326782,9.667084
29758,android.sensor.game_rotation_vector,0.031080486,-0.017245095,0.71772903,0.6954147
29809,android.sensor.gyroscope,-0.0074310303,-0.0063323975,0.007873535
29858,android.sensor.magnetic_field_uncalibrated,-84.57184,-58.995056,-98.526,-61.833984,-88.77106,-60.523987
29911,android.sensor.magnetic_field_uncalibrated,-85.59418,-56.948853,-99.19281,-61.833984,-88.77106,-60.523987
29962,android.sensor.accelerometer,0.6722107,0.18223572,9.602844
30013,android.sensor.linear_acceleration,0.055774987,0.015738532,0.07531643
30067,android.sensor.geomagnetic_rotation_vector,-0.0014075659,-0.03715714,-0.29107383,0.95597774,0.17453292
30116,android.sensor.gyroscope,0.0048065186,-0.0014190674,-0.00920105
30167,android.sensor.gyroscope,-1.0681152E-4,0.010787964,-6.5612793E-4
30222,android.sensor.gyroscope,0.0035705566,0.0022277832,5.493164E-4
30272,android.sensor.gyroscope,-0.003753662,-0.0063323975,0.0029907227
30322,android.sensor.accelerometer,0.76275635,0.12261963,9.651749
30374,android.sensor.gravity,0.71813667,0.18216574,9.778624
30426,android.sensor.linear_acceleration,0.05608529,-0.053656727,0.071614265
30477,android.sensor.gravity,0.72466177,0.1757341,9.77826
30528,android.sensor.magnetic_field,-22.737122,37.27722,-40.67383
30579,android.sensor.rotation_vector,-0.012928878,-0.036153566,-0.5433344,0.8386379,0.17453292
30630,android.sensor.gravity,0.73521066,0.17106596,9.777555
30681,android.sensor.geomagnetic_rotation_vector,-0.00214177,-0.039675772,-0.26899746,0.9623209,0.17453292
30731,android.sensor.gyroscope,0.006011963,-0.0038757324,5.493164E-4
