63,activityrecognition,unknown,35
19067,android.sensor.game_rotation_vector,0.60334104,-0.4672906,0.5148642,0.39055595
19120,android.sensor.gyroscope_uncalibrated,0.15325928,0.33033752,0.29374695,0.025833135,0.014816284,-0.01966858
19174,android.sensor.gyroscope_uncalibrated,-1.496048,0.4024048,0.23266602,0.025833135,0.014816284,-0.01966858
19225,android.sensor.rotation_vector,0.6894044,-0.28438166,0.6274864,0.22385128,0.17453292
19279,android.sensor.gyroscope,1.9319153,1.3002319,0.5235596
19328,android.sensor.accelerometer,12.043701,2.1568298,-2.113739
19379,android.sensor.game_rotation_vector,0.5340278,-0.4139473,0.627891,0.3862833
19430,android.sensor.gyroscope,0.046798706,0.051620483,-0.52345276
19479,android.sensor.gravity,9.723973,-0.67202055,1.0784822
19553,android.sensor.game_rotation_vector,0.59234875,-0.40457657,0.58187765,0.38322207
19604,android.sensor.gyroscope_uncalibrated,-1.6292267,-3.1637726,0.5124359,0.025833135,0.014816284,-0.01966858
19659,android.sensor.accelerometer,5.609436,1.4391327,4.9107666
19712,android.sensor.gyroscope,-0.726532,-0.97094727,0.14726257
19764,android.sensor.linear_acceleration,-2.3433456,2.8975892,1.6806352
19817,android.sensor.gyroscope,-0.42233276,1.2281494,0.09716797
19867,android.sensor.rotation_vector,0.6789188,-0.3501966,0.57757443,0.28781834,0.17453292
19918,android.sensor.magnetic_field,-62.350464,-13.804626,-12.788391
19968,android.sensor.magnetic_field,-61.839294,-14.997864,-13.288879
20025,android.sensor.linear_acceleration,-0.83286285,-1.3059984,0.4686035
20074,android.sensor.gyroscope,0.42430115,-0.7742615,0.1900177
20132,android.sensor.accelerometer,7.6263275,1.1486816,1.2614746
20185,android.sensor.gravity,9.649136,-0.3595361,-1.7132702
20235,android.sensor.orientation,64.160034,162.55542,80.77348
20290,android.sensor.magnetic_field,-61.157227,-15.339661,-12.287903
20348,android.sensor.gyroscope,1.3870239,1.4761658,0.46980286
20398,android.sensor.gravity,9.713293,-1.2456725,0.52020955
20450,android.sensor.orientation,174.29004,42.389492,80.38569
20501,android.sensor.game_rotation_vector,0.52799875,-0.39976767,0.63413954,0.39908668
20553,android.sensor.gyroscope,-0.2207489,-2.0986023,-0.34140015
20606,android.sensor.gravity,9.772408,-0.5100045,-0.6405729
20656,android.sensor.gyroscope_uncalibrated,-2.4770966,-1.76857,0.38659668,0.025833135,0.014816284,-0.01966858
20708,android.sensor.orientation,58.697327,167.95908,77.151215
20762,android.sensor.gyroscope_uncalibrated,-0.34518433,-0.058166504,-0.07029724,0.025833135,0.014816284,-0.01966858
20815,android.sensor.gyroscope,-0.054611206,0.84329224,-0.023773193
20866,android.sensor.gyroscope_uncalibrated,1.0609894,1.0474854,0.1764679,0.025833135,0.014816284,-0.01966858
20918,android.sensor.game_rotation_vector,0.5705763,-0.5102322,0.49267358,0.41397887
20971,android.sensor.gyroscope,0.68330383,0.4682312,-0.37072754
21021,android.sensor.gyroscope,0.48538208,0.87750244,-0.039642334
21073,android.sensor.gravity,9.745158,-0.090460494,-1.0927436
21126,android.sensor.magnetic_field,-60.98633,-16.873169,-8.113098
21178,android.sensor.geomagnetic_rotation_vector,0.6856533,-0.192324,0.6797101,0.17574194,0.17453292
21230,android.sensor.linear_acceleration,-3.7477531,-1.5115235,1.7100797
21282,android.sensor.geomagnetic_rotation_vector,0.68238324,-0.18281473,0.6925664,0.14588927,0.17453292
21333,android.sensor.gyroscope,1.233078,1.0497742,0.5113373
21384,android.sensor.accelerometer,12.246857,2.0922852,-1.4580994
21435,android.sensor.geomagnetic_rotation_vector,0.6665863,-0.30211705,0.6014816,0.3203247,0.17453292
21488,android.sensor.gyroscope,0.0602417,-0.67163086,-0.5014496
21540,android.sensor.orientation,174.56384,40.41163,83.77638
21592,android.sensor.gravity,9.78554,-0.38116208,-0.517986
21646,android.sensor.game_rotation_vector,0.5965727,-0.4518488,0.5405787,0.38432842
21697,android.sensor.game_rotation_vector,0.5962361,-0.4995818,0.49592736,0.3859748
21749,android.sensor.magnetic_field,-62.86316,-14.997864,-5.9417725
21802,android.sensor.gravity,9.532862,-0.23003943,-2.2895434
21853,android.sensor.geomagnetic_rotation_vector,0.6845833,-0.17395663,0.6866625,0.17198683,0.17453292
21907,android.sensor.gyroscope,1.2941742,-1.1322174,-0.018859863
21959,android.sensor.rotation_vector,0.7013467,-0.31881037,0.58670443,0.24950078,0.17453292
22014,android.sensor.gyroscope,1.129242,1.3869781,-0.16304016
22065,android.sensor.gyroscope,0.55015564,-0.32832336,0.2731018
22119,android.sensor.orientation,55.66742,167.98334,80.94775
22173,android.sensor.rotation_vector,0.71094435,-0.29748517,0.60016376,0.2141592,0.17453292
22229,android.sensor.orientation,66.29755,156.19739,78.66199
22281,android.sensor.gravity,9.659587,-1.0918587,-1.292521
22333,android.sensor.gravity,9.679066,-1.4659903,-0.5804743
22383,android.sensor.rotation_vector,0.6473162,-0.26933992,0.69668275,0.15189096,0.17453292
22435,android.sensor.rotation_vector,0.62177694,-0.25879714,0.724333,0.14751007,0.17453292
22488,android.sensor.magnetic_field_uncalibrated,-97.53113,-97.53113,-84.16443,-40.634766,-82.70264,-68.03589
22542,android.sensor.gravity,9.60269,-1.5227872,1.2805712
22593,android.sensor.gyroscope,-1.1248169,-1.7870636,-0.4220276
22643,android.sensor.gyroscope_uncalibrated,-0.56877136,-2.8265991,-0.08129883,0.025833135,0.014816284,-0.01966858
22697,android.sensor.gyroscope_uncalibrated,-2.9352417,0.12997437,-0.21812439,0.025833135,0.014816284,-0.01966858
22749,android.sensor.game_rotation_vector,0.5846647,-0.5142625,0.49679518,0.38326985
22803,android.sensor.rotation_vector,0.7172723,-0.30789807,0.586566,0.2160084,0.17453292
22854,android.sensor.gyroscope,0.54403687,0.27153015,-0.007888794
22910,android.sensor.game_rotation_vector,0.5890579,-0.49364078,0.514828,0.37984422
22962,android.sensor.geomagnetic_rotation_vector,0.6954422,-0.34428135,0.55597377,0.2978652,0.17453292
23013,android.sensor.game_rotation_vector,0.5908365,-0.47263193,0.52310675,0.39228892
23065,android.sensor.orientation,55.617676,165.12201,82.21263
23115,android.sensor.geomagnetic_rotation_vector,0.7010229,-0.22675332,0.6597885,0.1477462,0.17453292
23167,android.sensor.accelerometer,8.374329,0.3080902,-0.10975647
23217,android.sensor.gyroscope_uncalibrated,0.34506226,0.60032654,0.4098053,0.025833135,0.014816284,-0.01966858
23275,android.sensor.gyroscope,0.13842773,0.3509369,0.24134827
23329,android.sensor.gyroscope,0.6368866,0.5745239,0.3060913
23378,android.sensor.magnetic_field_uncalibrated,-102.645874,-98.89526,-78.48663,-40.634766,-82.70264,-68.03589
23433,android.sensor.gravity,9.66698,-1.648788,-0.03726598
23486,android.sensor.geomagnetic_rotation_vector,0.6776111,-0.27430597,0.61982715,0.28533086,0.17453292
23542,android.sensor.linear_acceleration,2.3098545,0.75570333,0.25847065
23600,android.sensor.rotation_vector,0.6541259,-0.19309762,0.72073597,0.123984925,0.17453292
23651,android.sensor.linear_acceleration,-0.5005131,-5.1188684,-1.247848
23703,android.sensor.game_rotation_vector,0.63075,-0.41546136,0.58368605,0.2980887
23754,android.sensor.gyroscope,-1.8224182,-0.1108551,-0.22901917
23806,android.sensor.gravity,9.593967,-0.58690405,-1.9446632
23858,android.sensor.gravity,9.595112,-0.57796985,-1.9416934
23912,android.sensor.gyroscope,1.1988678,0.7406769,-0.09461975
23961,android.sensor.geomagnetic_rotation_vector,0.71207803,-0.29346773,0.5835991,0.25735906,0.17453292
24012,android.sensor.game_rotation_vector,0.6356005,-0.42563206,0.5475343,0.33919844
24065,android.sensor.gyroscope,0.46829224,-0.6838379,-0.14959717
24117,android.sensor.magnetic_field_uncalibrated,-102.134705,-103.49884,-70.303345,-40.634766,-82.70264,-68.03589
24169,android.sensor.linear_acceleration,1.6176901,1.7751824,4.1587887
24220,android.sensor.gyroscope_uncalibrated,0.39027405,0.812912,0.31451416,0.025833135,0.014816284,-0.01966858
24271,android.sensor.gyroscope,-0.4320984,0.9105072,0.3170929
24325,android.sensor.gyroscope,0.054122925,1.105957,0.39161682
24374,android.sensor.accelerometer,8.106232,1.8451385,-3.2195587
24427,android.sensor.gyroscope_uncalibrated,1.0255737,2.2093506,0.18623352,0.025833135,0.014816284,-0.01966858
24479,android.sensor.gyroscope_uncalibrated,0.23146057,0.9008789,-0.20223999,0.025833135,0.014816284,-0.01966858
24532,android.sensor.accelerometer,16.124954,1.8284607,2.9889069
24586,android.sensor.gyroscope,0.6576538,-1.8823547,-0.49656677
24637,android.sensor.gyroscope,-1.6257324,-1.8933563,-0.07019043
24688,android.sensor.gyroscope_uncalibrated,-2.9181366,-1.5022278,0.3731537,0.025833135,0.014816284,-0.01966858
24742,android.sensor.magnetic_field,-62.69226,-18.237305,-3.7704468
24795,android.sensor.gyroscope_uncalibrated,1.5301361,0.50627136,-0.21812439,0.025833135,0.014816284,-0.01966858
24849,android.sensor.gyroscope,-0.36735535,0.95080566,-0.037200928
24901,android.sensor.accelerometer,14.050995,5.125992,-16.228363
24955,android.sensor.gyroscope,-1.9397278,1.0192261,-0.5491028
25003,android.sensor.gyroscope_uncalibrated,0.5784302,0.35476685,-0.334198,0.025833135,0.014816284,-0.01966858
25066,android.sensor.accelerometer,10.698654,-2.6670074,3.3204193
25120,android.sensor.gyroscope,1.0241852,-0.2268982,0.37939453
25171,android.sensor.gyroscope,1.33815,0.27153015,0.40870667
25221,android.sensor.gyroscope,0.2911377,0.64172363,0.27799988
25282,android.sensor.gyroscope,-0.40644836,0.86161804,0.21813965
25335,android.sensor.game_rotation_vector,0.5983764,-0.3843353,0.63516366,0.301329
25390,android.sensor.accelerometer,12.426559,2.4343414,-1.8519135
25442,android.sensor.magnetic_field,-57.917786,-20.283508,-12.120056
25495,android.sensor.gravity,9.560055,-1.1886158,1.8338331
25548,android.sensor.magnetic_field,-61.328125,-20.965576,-7.1105957
25598,android.sensor.orientation,125.71637,71.628365,85.8514
25650,android.sensor.accelerometer,4.883148,-5.6088715,-7.621277
25702,android.sensor.linear_acceleration,-3.357565,1.5274296,7.708376
25754,android.sensor.gyroscope,-0.92933655,0.18966675,-0.2913208
25807,android.sensor.orientation,46.155457,171.26659,77.24408
25860,android.sensor.magnetic_field,-63.03253,-15.168762,-4.1046143
25910,android.sensor.magnetic_field,-61.157227,-16.021729,-4.272461
25966,android.sensor.gyroscope,-1.0160828,0.8371887,-0.4928894
26019,android.sensor.rotation_vector,0.7078387,-0.25316742,0.6224288,0.21783702,0.17453292
26072,android.sensor.gyroscope_uncalibrated,-0.08253479,-0.40267944,0.25709534,0.025833135,0.014816284,-0.01966858
26127,android.sensor.gyroscope,0.586792,-0.063201904,0.2987671
26178,android.sensor.gravity,9.690589,-0.46498656,-1.4306198
26233,android.sensor.gyroscope_uncalibrated,-0.67749023,0.46105957,0.27175903,0.025833135,0.014816284,-0.01966858
26288,android.sensor.gyroscope,0.012588501,0.9202728,0.3036499
26340,android.sensor.gyroscope,0.43164063,0.8995056,0.36228943
26392,android.sensor.gyroscope_uncalibrated,0.7689972,1.3492584,0.30718994,0.025833135,0.014816284,-0.01966858
26447,android.sensor.gyroscope,0.7077484,1.2269135,-0.09339905
26501,android.sensor.gyroscope_uncalibrated,0.68836975,1.0792389,-0.55166626,0.025833135,0.014816284,-0.01966858
26554,android.sensor.rotation_vector,0.6248725,-0.21597917,0.72239894,0.20255153,0.17453292
26607,android.sensor.gyroscope,-1.6513824,-1.4962769,-0.28520203
26661,android.sensor.gyroscope,-2.0814362,-3.8053436,0.8436432
26714,android.sensor.gravity,9.495833,-0.58087254,-2.3795197
26766,android.sensor.magnetic_field,-66.78467,-10.736084,-5.1071167
26818,android.sensor.magnetic_field_uncalibrated,-106.73828,-92.75665,-75.48065,-40.634766,-82.70264,-68.03589
26870,android.sensor.magnetic_field_uncalibrated,-107.07855,-94.12079,-75.48065,-40.634766,-82.70264,-68.03589
26923,android.sensor.rotation_vector,0.69608337,-0.34070665,0.5741274,0.26413015,0.17453292
26974,android.sensor.gyroscope_uncalibrated,0.41960144,0.6699829,-0.24012756,0.025833135,0.014816284,-0.01966858
27026,android.sensor.game_rotation_vector,0.55186176,-0.5150934,0.47741744,0.44966653
27079,android.sensor.gyroscope_uncalibrated,0.10072327,-0.5908356,0.63217163,0.025833135,0.014816284,-0.01966858
27135,android.sensor.gyroscope,1.1316833,-0.21836853,0.50645447
27183,android.sensor.gyroscope,0.18240356,0.4804535,0.5272217
27238,android.sensor.linear_acceleration,-4.3830166,1.5819299,2.5555983
27290,android.sensor.gyroscope,1.1915436,0.8995056,0.43070984
27342,android.sensor.geomagnetic_rotation_vector,0.6546007,-0.30507037,0.6261343,0.2939148,0.17453292
27394,android.sensor.accelerometer,15.50769,2.4311829,-2.4497833
27445,android.sensor.geomagnetic_rotation_vector,0.6218506,-0.39707997,0.54458064,0.3988248,0.17453292
27497,android.sensor.gyroscope,0.94841003,-0.39796448,-0.6163025
27549,android.sensor.linear_acceleration,1.6427202,-3.0901499,-0.56982815
27603,android.sensor.gyroscope_uncalibrated,-1.2846985,-1.6757355,-0.2523346,0.025833135,0.014816284,-0.01966858
27655,android.sensor.orientation,63.997223,163.56758,77.82551
27709,android.sensor.geomagnetic_rotation_vector,0.6785606,-0.18734686,0.7050466,0.08582507,0.17453292
27761,android.sensor.geomagnetic_rotation_vector,0.6781761,-0.1710561,0.7092603,0.08812939,0.17453292
27816,android.sensor.gravity,9.579443,0.018834854,-2.0986419
27871,android.sensor.gyroscope,1.3442688,-1.1175537,0.007980347
27921,android.sensor.gyroscope,-1.4461365,0.53053284,-0.52589417
27974,android.sensor.rotation_vector,0.65920776,-0.37808385,0.556437,0.33596963,0.17453292
28028,android.sensor.gyroscope_uncalibrated,0.36462402,-0.26463318,0.46357727,0.025833135,0.014816284,-0.01966858
28082,android.sensor.gyroscope_uncalibrated,0.43302917,-0.41368103,0.34262085,0.025833135,0.014816284,-0.01966858
28134,android.sensor.game_rotation_vector,0.516001,-0.5532817,0.4673547,0.45738593
28192,android.sensor.gyroscope,-0.34902954,0.6930237,0.2376709
28239,android.sensor.rotation_vector,0.6433786,-0.3653727,0.6095182,0.28470054,0.17453292
28290,android.sensor.accelerometer,10.1064,0.768219,-1.6485596
28341,android.sensor.game_rotation_vector,0.4822761,-0.5087885,0.5492254,0.45485765
28396,android.sensor.magnetic_field,-40.08026,-7.913208,-20.753479
28447,android.sensor.accelerometer,14.484604,0.6499634,1.8247223
28501,android.sensor.gyroscope_uncalibrated,0.6077423,-0.93292236,-0.40872192,0.025833135,0.014816284,-0.01966858
28556,android.sensor.gyroscope,-0.33314514,-1.9666595,-0.13859558
28610,android.sensor.gyroscope,-2.3160095,-3.12117,0.5626526
28662,android.sensor.gravity,9.517414,-0.6445835,-2.2745843
28716,android.sensor.gyroscope,-1.2775421,-0.30755615,-0.2583313
28772,android.sensor.linear_acceleration,-2.8844595,-1.3172965,2.1121385
28822,android.sensor.gyroscope_uncalibrated,0.45747375,0.8092499,0.23876953,0.025833135,0.014816284,-0.01966858
28876,android.sensor.gravity,9.634346,-0.19863707,-1.819428
28928,android.sensor.gravity,9.669513,-0.08411988,-1.6321278
28979,android.sensor.gyroscope_uncalibrated,0.25343323,0.93873596,-0.13139343,0.025833135,0.014816284,-0.01966858
29045,android.sensor.accelerometer,10.408798,-3.3929596,0.8192291
29085,android.sensor.geomagnetic_rotation_vector,0.6159248,-0.38439202,0.60715926,0.32285765,0.17453292
29135,android.sensor.geomagnetic_rotation_vector,0.6070462,-0.37950984,0.61163104,0.33671162,0.17453292
29188,android.sensor.gyroscope,-0.23052979,0.24708557,0.37817383
29239,android.sensor.gyroscope_uncalibrated,-0.1900177,0.2741394,0.32307434,0.025833135,0.014816284,-0.01966858
29290,android.sensor.rotation_vector,0.5868003,-0.45982027,0.56404436,0.35508412,0.17453292
29343,android.sensor.accelerometer,12.516174,0.5463562,-0.5874634
29397,android.sensor.linear_acceleration,6.8063965,3.4159236,-0.7990715
29450,android.sensor.accelerometer,14.267639,1.2616882,0.008651733
29504,android.sensor.magnetic_field,-38.034058,-7.571411,-19.082642
29558,android.sensor.gyroscope,1.195221,-2.072937,-0.03353882
29610,android.sensor.gravity,9.618372,-1.2784331,-1.4222875
29662,android.sensor.gyroscope,-3.4265594,0.2202301,-0.17404175
29717,android.sensor.linear_acceleration,-5.0927,0.6951766,5.835289
29770,android.sensor.gravity,9.451,-0.5009882,-2.5686553
29825,android.sensor.gyroscope,0.9545288,0.5366516,0.307312
29878,android.sensor.gyroscope,0.36444092,0.29473877,-0.17892456
29929,android.sensor.gyroscope,-0.35147095,0.5378723,-0.5576477
29981,android.sensor.gravity,9.684111,-0.3004122,-1.5159605
30034,android.sensor.accelerometer,10.401764,-2.2857666,3.6894684
30083,android.sensor.accelerometer,7.6220703,0.848938,1.2041321
30135,android.sensor.orientation,94.3866,153.28273,79.41931
30187,android.sensor.gyroscope_uncalibrated,-0.24867249,0.39508057,0.2583313,0.025833135,0.014816284,-0.01966858
30238,android.sensor.gravity,9.6611805,-1.1127534,-1.2624433
30291,android.sensor.magnetic_field,-40.08026,-6.5490723,-18.75
30341,android.sensor.rotation_vector,0.5880274,-0.40656,0.63011956,0.3031206,0.17453292
30392,android.sensor.gyroscope,0.46949768,1.0607605,-0.15203857
30443,android.sensor.gravity,9.685676,-1.319463,0.78554547
30494,android.sensor.gravity,9.730463,-1.0273511,0.6580443
30548,android.sensor.gyroscope,-1.7222443,-1.321579,-0.3108673
30596,android.sensor.gravity,9.650096,-0.84567684,-1.5267165
30647,android.sensor.rotation_vector,0.66857326,-0.4403842,0.52701724,0.28517428,0.17453292
30698,android.sensor.rotation_vector,0.63409597,-0.47060224,0.5010144,0.35417566,0.17453292
30749,android.sensor.linear_acceleration,-2.3556747,0.39022288,1.2973437
30799,android.sensor.magnetic_field_uncalibrated,-103.83911,-91.22162,-79.32129,-61.37207,-85.354614,-64.57977
30851,android.sensor.gyroscope,1.5079803,-0.4394989,0.07762146
30902,android.sensor.gravity,9.6011095,-0.38639355,-1.9595351
30960,android.sensor.accelerometer,15.012909,-5.7675476,-8.5000305
31014,android.sensor.game_rotation_vector,0.48239148,-0.5828654,0.43037438,0.49228472
31065,android.sensor.magnetic_field_uncalibrated,-103.49884,-93.26782,-79.32129,-61.37207,-85.354614,-64.57977
31115,android.sensor.magnetic_field_uncalibrated,-103.49884,-92.585754,-79.65546,-61.37207,-85.354614,-64.57977
31168,android.sensor.gyroscope_uncalibrated,0.18991089,0.45373535,0.30963135,0.025833135,0.014816284,-0.01966858
31223,android.sensor.accelerometer,6.163727,0.23257446,0.7342529
31270,android.sensor.game_rotation_vector,0.4727212,-0.56364334,0.50243205,0.45431584
